rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),GIRONA,21,21,0,1669,1669,0,-98.74176
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),IBIZA,0,0,0,7471,7471,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),MADRID,29107,29107,0,748,0,748,3791.31016
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),MALAGA,190534,190534,0,72111,71942,169,164.22321
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),PALMA DE MALLORCA,156364,156364,0,52703,52703,0,196.68899
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),PAMPLONA,0,0,0,126,0,126,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),REUS,18662,18662,0,2034,2034,0,817.50246
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),SEVILLE,96,0,96,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),VALENCIA,2536,0,2536,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,LIVERPOOL (JOHN LENNON),VITORIA,479,0,479,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,ALICANTE,716459,671512,44947,210732,198746,11986,239.98586
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,ALMERIA,66833,53847,12986,14022,14022,0,376.62958
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,BARCELONA,384713,383033,1680,94608,94346,262,306.63897
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,BILBAO,53797,53797,0,1471,1471,0,3557.17199
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,CASTELLON COSTA AZAHAR,0,0,0,313,0,313,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,GIRONA,49732,41315,8417,7074,7074,0,603.02516
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,GRANADA,0,0,0,244,0,244,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,IBIZA,275827,230041,45786,86565,66469,20096,218.63571
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,JEREZ,67,0,67,100,0,100,-33
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MADRID,141978,137269,4709,44468,44428,40,219.28128
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MAHON,141856,95625,46231,34501,22078,12423,311.16489
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MALAGA,524725,473072,51653,161869,146951,14918,224.16646
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,MURCIA INTERNATIONAL,80945,80945,0,35161,35161,0,130.21245
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,PALMA DE MALLORCA,705082,593828,111254,213640,177479,36161,230.03277
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,REUS,98789,66840,31949,6999,5108,1891,1311.47307
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,SANTANDER,32783,32783,0,8461,8461,0,287.46011
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,SEVILLE,48582,48522,60,16842,16842,0,188.45743
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,VALENCIA,57504,57416,88,17107,16517,590,236.1431
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,MANCHESTER,VITORIA,522,0,522,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,ALICANTE,240557,240557,0,67903,67903,0,254.26564
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,BARCELONA,5606,5606,0,4228,4228,0,32.59224
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,GIRONA,12174,12108,66,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,IBIZA,104809,104809,0,17443,17443,0,500.86568
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,MADRID,86,0,86,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,MAHON,60874,60874,0,5007,5007,0,1115.77791
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,MALAGA,148294,148294,0,43402,43402,0,241.6755
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,PALMA DE MALLORCA,239492,239492,0,56541,56541,0,323.57227
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,REUS,43260,43260,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWCASTLE,VALENCIA,0,0,0,70,0,70,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NEWQUAY,ALICANTE,30433,30433,0,8905,8905,0,241.75182
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NORWICH,IBIZA,8088,0,8088,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NORWICH,MAHON,13880,0,13880,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,NORWICH,PALMA DE MALLORCA,26323,0,26323,3299,0,3299,697.90846
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,ALICANTE,81298,81298,0,21235,21235,0,282.84907
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,BARCELONA,29762,29762,0,1654,1654,0,1699.39541
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,IBIZA,0,0,0,1685,1685,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,JEREZ,475,0,475,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,MALAGA,62079,61925,154,11057,11057,0,461.44524
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,MURCIA INTERNATIONAL,20111,20111,0,7389,7389,0,172.17485
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,PALMA DE MALLORCA,57779,57779,0,4922,4922,0,1073.89273
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,PRESTWICK,SANTANDER,100,0,100,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,ALICANTE,4077,4077,0,1809,1809,0,125.37313
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,BARCELONA,57,57,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,IBIZA,3342,3342,0,2619,2619,0,27.60596
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,MALAGA,7404,7404,0,2854,2854,0,159.42537
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,PALMA DE MALLORCA,12768,9564,3204,3516,3516,0,263.13993
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,REUS,87,0,87,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,SOUTHAMPTON,VALENCIA,50,0,50,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,TEESSIDE INTERNATIONAL AIRPORT,ALICANTE,31190,31190,0,11260,11260,0,176.99822
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN,2,TEESSIDE INTERNATIONAL AIRPORT,PALMA DE MALLORCA,26660,17911,8749,5365,5365,0,396.92451
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,ARRECIFE,353946,294970,58976,79706,60120,19586,344.06444
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,FUERTEVENTURA,159039,111723,47316,41416,25258,16158,284.00377
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,LAS PALMAS,229915,165261,64654,51743,30051,21692,344.3403
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,SANTA CRUZ DE LA PALMA,11826,0,11826,1746,0,1746,577.31959
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,GATWICK,TENERIFE (SURREINA SOFIA),574445,459697,114748,116565,86963,29602,392.81088
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,HEATHROW,ARRECIFE,15147,15147,0,31138,31138,0,-51.35526
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,HEATHROW,LAS PALMAS,6121,6121,0,10104,9943,161,-39.42003
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,HEATHROW,TENERIFE (SURREINA SOFIA),102417,102417,0,72329,72329,0,41.59881
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,ARRECIFE,95609,66090,29519,25164,21598,3566,279.94357
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,FUERTEVENTURA,88954,88954,0,23531,23531,0,278.02898
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,LAS PALMAS,91177,91177,0,23142,23142,0,293.98928
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,LUTON,TENERIFE (SURREINA SOFIA),215250,205243,10007,62720,59944,2776,243.19196
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,ARRECIFE,264803,264803,0,71258,71258,0,271.61161
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,FUERTEVENTURA,158052,158052,0,37393,37393,0,322.67804
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,LAS PALMAS,187572,161755,25817,56475,50306,6169,232.1328
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),1,STANSTED,TENERIFE (SURREINA SOFIA),451476,436515,14961,121754,118247,3507,270.80999
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,ABERDEEN,LAS PALMAS,0,0,0,42,0,42,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,ABERDEEN,TENERIFE (SURREINA SOFIA),27613,0,27613,6983,0,6983,295.43176
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,ARRECIFE,79270,72308,6962,23553,23403,150,236.5601
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,FUERTEVENTURA,26612,26612,0,3045,3045,0,773.95731
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,LAS PALMAS,35232,35232,0,8133,8133,0,333.19808
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BELFAST INTERNATIONAL,TENERIFE (SURREINA SOFIA),118597,111219,7378,33593,33593,0,253.04081
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIGGIN HILL,LAS PALMAS,0,0,0,12,0,12,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,ARRECIFE,224840,171622,53218,60623,43341,17282,270.88234
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,FUERTEVENTURA,145448,110222,35226,33786,24606,9180,330.49784
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,LAS PALMAS,157237,107043,50194,43202,24685,18517,263.95769
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BIRMINGHAM,TENERIFE (SURREINA SOFIA),348888,270016,78872,93384,74766,18618,273.60576
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BOURNEMOUTH,ARRECIFE,29567,2169,27398,8153,0,8153,262.65178
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BOURNEMOUTH,LAS PALMAS,20514,11423,9091,4291,1280,3011,378.07038
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BOURNEMOUTH,TENERIFE (SURREINA SOFIA),55073,27708,27365,12877,6164,6713,327.68502
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BRISTOL,ARRECIFE,184930,155409,29521,46477,38698,7779,297.89573
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BRISTOL,FUERTEVENTURA,92602,63349,29253,18612,14606,4006,397.53922
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BRISTOL,LAS PALMAS,135723,106673,29050,28529,22895,5634,375.73697
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,BRISTOL,TENERIFE (SURREINA SOFIA),295418,247219,48199,68196,62634,5562,333.18963
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,CARDIFF WALES,ARRECIFE,40390,6553,33837,6847,0,6847,489.89338
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,CARDIFF WALES,LAS PALMAS,16228,0,16228,3276,0,3276,395.3602
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,CARDIFF WALES,TENERIFE (SURREINA SOFIA),72194,20006,52188,10107,0,10107,614.29702
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,DONCASTER SHEFFIELD,ARRECIFE,53327,6414,46913,18441,2194,16247,189.17629
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,DONCASTER SHEFFIELD,FUERTEVENTURA,469,469,0,1292,1292,0,-63.69969
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,DONCASTER SHEFFIELD,LAS PALMAS,15006,0,15006,5934,0,5934,152.8817
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,DONCASTER SHEFFIELD,TENERIFE (SURREINA SOFIA),61978,12612,49366,19966,5307,14659,210.41771
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EAST MIDLANDS INTERNATIONAL,ARRECIFE,173831,141735,32096,46263,42179,4084,275.7452
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EAST MIDLANDS INTERNATIONAL,FUERTEVENTURA,60722,60722,0,17895,17895,0,239.32383
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EAST MIDLANDS INTERNATIONAL,LAS PALMAS,57884,57702,182,13243,13243,0,337.09129
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EAST MIDLANDS INTERNATIONAL,TENERIFE (NORTE LOS RODEOS),0,0,0,90,90,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EAST MIDLANDS INTERNATIONAL,TENERIFE (SURREINA SOFIA),274514,224441,50073,72768,61526,11242,277.24549
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EDINBURGH,ARRECIFE,151160,151160,0,32386,31395,991,366.74489
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EDINBURGH,FUERTEVENTURA,80928,80928,0,18336,18336,0,341.36126
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EDINBURGH,LAS PALMAS,66068,66068,0,16991,16991,0,288.84115
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EDINBURGH,TENERIFE (SURREINA SOFIA),285021,270445,14576,68838,63718,5120,314.04602
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EXETER,ARRECIFE,26224,185,26039,5970,0,5970,339.26298
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EXETER,LAS PALMAS,9126,0,9126,2836,0,2836,221.79126
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,EXETER,TENERIFE (SURREINA SOFIA),18717,0,18717,5821,0,5821,221.54269
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,GLASGOW,ARRECIFE,113490,80329,33161,27134,19561,7573,318.25754
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,GLASGOW,FUERTEVENTURA,37507,37507,0,6667,6667,0,462.57687
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,GLASGOW,LAS PALMAS,96823,70428,26395,18967,15454,3513,410.48136
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,GLASGOW,TENERIFE (SURREINA SOFIA),220216,169137,51079,52371,45392,6979,320.49226
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,JERSEY,TENERIFE (SURREINA SOFIA),3266,0,3266,198,0,198,1549.49495
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LEEDS BRADFORD,ARRECIFE,148733,148733,0,34465,34465,0,331.54795
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LEEDS BRADFORD,FUERTEVENTURA,79379,79379,0,12889,12889,0,515.86624
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LEEDS BRADFORD,LAS PALMAS,59278,59278,0,13267,13267,0,346.80787
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LEEDS BRADFORD,TENERIFE (SURREINA SOFIA),191476,191300,176,49187,49187,0,289.28172
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LIVERPOOL (JOHN LENNON),ARRECIFE,46378,46378,0,12650,12650,0,266.62451
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LIVERPOOL (JOHN LENNON),FUERTEVENTURA,18863,18863,0,5396,5396,0,249.57376
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,LIVERPOOL (JOHN LENNON),TENERIFE (SURREINA SOFIA),71690,71690,0,11745,11745,0,510.3874
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,MANCHESTER,ARRECIFE,451906,373617,78289,138152,110052,28100,227.10782
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,MANCHESTER,FUERTEVENTURA,223742,172086,51656,64206,47034,17172,248.47522
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,MANCHESTER,LAS PALMAS,288525,209307,79218,81821,50532,31289,252.62952
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,MANCHESTER,SANTA CRUZ DE LA PALMA,12072,0,12072,1620,0,1620,645.18519
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,MANCHESTER,TENERIFE (SURREINA SOFIA),814495,680774,133721,251043,216257,34786,224.44442
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,NEWCASTLE,ARRECIFE,140191,140191,0,28333,28333,0,394.79759
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,NEWCASTLE,FUERTEVENTURA,66162,66162,0,9739,9739,0,579.35106
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,NEWCASTLE,LAS PALMAS,99922,99922,0,13892,13892,0,619.27728
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,NEWCASTLE,TENERIFE (SURREINA SOFIA),237928,237739,189,59887,59887,0,297.29491
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,NORWICH,TENERIFE (SURREINA SOFIA),22110,0,22110,4593,0,4593,381.38472
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,PRESTWICK,ARRECIFE,28536,28536,0,2289,2289,0,1146.65793
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,PRESTWICK,LAS PALMAS,23341,23341,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,PRESTWICK,TENERIFE (SURREINA SOFIA),86547,86547,0,19869,19869,0,335.5881
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),2,TEESSIDE INTERNATIONAL AIRPORT,ARRECIFE,134,134,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,GATWICK,HALMSTAD,363,0,363,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,GATWICK,MALMO,0,0,0,285,0,285,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,GATWICK,PAJALA YLLAS,374,0,374,178,0,178,110.11236
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,GATWICK,SCANDINAVIAN MOUNTAINS AIRPORT,674,0,674,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,GATWICK,STOCKHOLM (ARLANDA),300270,300270,0,28071,28071,0,969.68045
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,HEATHROW,GOTEBORG (LANDVETTER),163926,163926,0,26756,26756,0,512.67006
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,HEATHROW,LULEA,1248,1248,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,HEATHROW,SCANDINAVIAN MOUNTAINS AIRPORT,537,537,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,HEATHROW,STOCKHOLM (ARLANDA),626261,626261,0,171246,171246,0,265.7084
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,LUTON,MALMO,0,0,0,205,0,205,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,STANSTED,GOTEBORG (LANDVETTER),114772,114772,0,38917,38917,0,194.91482
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,STANSTED,OREBRO,23306,23306,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,STANSTED,STOCKHOLM (ARLANDA),141446,140815,631,18676,18495,181,657.36774
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,STANSTED,STOCKHOLM (SKAVSTA),0,0,0,15342,15342,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,STANSTED,VASTERAS,47154,47154,0,16882,16882,0,179.31525
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,1,STANSTED,VAXJO,20724,20724,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,ABERDEEN,GOTEBORG (LANDVETTER),0,0,0,206,0,206,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,ABERDEEN,RONNEBY,0,0,0,105,0,105,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BELFAST INTERNATIONAL,PAJALA YLLAS,375,0,375,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BELFAST INTERNATIONAL,SKELLEFTEA,61,0,61,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BELFAST INTERNATIONAL,STOCKHOLM (ARLANDA),13,0,13,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BIGGIN HILL,GOTEBORG (LANDVETTER),0,0,0,8,0,8,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BIGGIN HILL,MALMO,0,0,0,4,0,4,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BIGGIN HILL,STOCKHOLM (BROMMA),2,0,2,4,0,4,-50
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BIRMINGHAM,PAJALA YLLAS,367,0,367,368,0,368,-0.27174
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BIRMINGHAM,SCANDINAVIAN MOUNTAINS AIRPORT,0,0,0,238,0,238,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,SWEDEN,2,BIRMINGHAM,STOCKHOLM (ARLANDA),15245,15245,0,0,0,0,0
